,timestamp,cpu_percent,memory_percent,pid,name,cpu_process,memory_process,cpu_process_norm,memory_process_norm,load_label
238,2025-05-14 23:08:13.229054,13.2,69.2,1033,assistantd,0.0,0.1253763834635416,0.0,0.026749477869891562,idle
239,2025-05-14 23:08:13.229054,13.2,69.2,1035,SiriSuggestionsBookkeepingService,0.0,0.1399570041232639,0.0,0.02988681860880828,idle
240,2025-05-14 23:08:13.229054,13.2,69.2,1037,generativeexperiencesd,0.0,0.0647650824652777,0.0,0.01370762537962735,idle
243,2025-05-14 23:08:13.229054,13.2,69.2,1042,searchpartyuseragent,0.0,0.1584370930989583,0.0,0.03386321559185386,idle
244,2025-05-14 23:08:13.229054,13.2,69.2,1043,iCloudNotificationAgent,0.0,0.0887552897135416,0.0,0.018869645316333325,idle
245,2025-05-14 23:08:13.229054,13.2,69.2,1051,sirittsd,0.0,0.0500996907552083,0.0,0.010552044287577417,idle
246,2025-05-14 23:08:13.229054,13.2,69.2,1052,assistant_cdmd,0.0,0.0406053331163194,0.0,0.008509124736654907,idle
247,2025-05-14 23:08:13.229054,13.2,69.2,1057,akd,0.0,0.2356635199652778,0.0,0.05048017729623247,idle
248,2025-05-14 23:08:13.229054,13.2,69.2,1058,ctkd,0.0,0.0512864854600694,0.0,0.010807409231442727,idle
251,2025-05-14 23:08:13.229054,13.2,69.2,1064,audioaccessoryd,0.0,0.154876708984375,0.0,0.033097120760257934,idle
252,2025-05-14 23:08:13.229054,13.2,69.2,1066,axassetsd,0.0,0.1441107855902777,0.0,0.030780595912336863,idle
253,2025-05-14 23:08:13.229054,13.2,69.2,1067,pbs,0.0,0.0425550672743055,0.0,0.008928652858719348,idle
255,2025-05-14 23:08:13.229054,13.2,69.2,1072,AudioComponentRegistrar,0.0,0.0443352593315972,0.0,0.009311700274517326,idle
256,2025-05-14 23:08:13.229054,13.2,69.2,1075,WindowManager,0.0,0.1757303873697916,0.0,0.037584247631034136,idle
260,2025-05-14 23:08:13.229054,13.2,69.2,1081,findmydevice-user-agent,0.0,0.0474717881944444,0.0,0.009986593340447077,idle
